file,line,col,code,severity,message,expected
avt2lc04.cmd,531,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,535,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,546,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,556,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,566,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,576,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,586,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,596,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,606,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,616,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,639,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,643,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,654,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,664,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,674,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,684,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,694,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,717,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,721,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,732,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,742,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,752,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,762,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,773,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,783,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,806,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,810,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,821,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,831,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,841,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,851,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,861,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,871,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,882,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,892,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,902,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,925,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,929,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,940,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,950,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,960,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,971,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,981,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1000,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1004,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1015,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1028,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1038,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1048,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1058,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1064,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1074,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1097,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1101,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1112,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1122,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1132,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1159,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1170,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1181,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1192,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1203,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1214,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1225,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1236,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1246,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1257,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1268,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1279,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1290,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1307,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1318,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc04.cmd,1458,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1472,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.i_marker',False
avt2lc04.cmd,1476,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.j_marker',False
avt2lc04.cmd,1480,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.constraint',False
avt2lc04.cmd,1484,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t1_type',False
avt2lc04.cmd,1488,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t2_type',False
avt2lc04.cmd,1492,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t3_type',False
avt2lc04.cmd,1496,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r1_type',False
avt2lc04.cmd,1500,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r2_type',False
avt2lc04.cmd,1504,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r3_type',False
avt2lc04.cmd,1508,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t1_func',False
avt2lc04.cmd,1512,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t2_func',False
avt2lc04.cmd,1516,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t3_func',False
avt2lc04.cmd,1520,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r1_func',False
avt2lc04.cmd,1524,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r2_func',False
avt2lc04.cmd,1528,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r3_func',False
avt2lc04.cmd,1532,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t1_ic_disp',False
avt2lc04.cmd,1536,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t2_ic_disp',False
avt2lc04.cmd,1540,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t3_ic_disp',False
avt2lc04.cmd,1544,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r1_ic_disp',False
avt2lc04.cmd,1548,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r2_ic_disp',False
avt2lc04.cmd,1552,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r3_ic_disp',False
avt2lc04.cmd,1556,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t1_ic_velo',False
avt2lc04.cmd,1560,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t2_ic_velo',False
avt2lc04.cmd,1564,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.t3_ic_velo',False
avt2lc04.cmd,1568,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r1_ic_velo',False
avt2lc04.cmd,1572,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r2_ic_velo',False
avt2lc04.cmd,1576,20,I202,info,Unresolved reference: '.measure_model.general_motion_1.r3_ic_velo',False
avt2lc04.cmd,1647,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1656,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1665,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1674,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1683,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1692,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1701,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1710,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1719,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1728,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1737,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1746,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1755,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1764,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1773,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1782,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1791,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1800,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1809,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1818,32,I202,info,Unresolved reference: '.measure_model.fuss',False
avt2lc04.cmd,1833,40,I202,info,Unresolved reference: '.measure_model.Schwenkwinkel_display',False
avt2lc04.cmd,1839,40,I202,info,Unresolved reference: '.measure_model.Schwenkwinkel_display',False
avt2lc04.cmd,1845,1,W103,warning,Dangling continuation '&' at end of file — command is incomplete,False
avt2lc05.cmd,61,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,85,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,105,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,116,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,122,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,128,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,134,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,146,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,163,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,174,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,180,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,186,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,198,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,212,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,230,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2lc05.cmd,273,20,I202,info,Unresolved reference: '.model_1.MOTION_1.i_marker',False
avt2lc05.cmd,277,20,I202,info,Unresolved reference: '.model_1.MOTION_1.j_marker',False
avt2lc05.cmd,281,20,I202,info,Unresolved reference: '.model_1.MOTION_1.constraint',False
avt2lc05.cmd,285,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t1_type',False
avt2lc05.cmd,289,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t2_type',False
avt2lc05.cmd,293,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t3_type',False
avt2lc05.cmd,297,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r1_type',False
avt2lc05.cmd,301,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r2_type',False
avt2lc05.cmd,305,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r3_type',False
avt2lc05.cmd,309,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t1_func',False
avt2lc05.cmd,313,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t2_func',False
avt2lc05.cmd,317,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t3_func',False
avt2lc05.cmd,321,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r1_func',False
avt2lc05.cmd,325,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r2_func',False
avt2lc05.cmd,329,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r3_func',False
avt2lc05.cmd,333,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t1_ic_disp',False
avt2lc05.cmd,337,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t2_ic_disp',False
avt2lc05.cmd,341,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t3_ic_disp',False
avt2lc05.cmd,345,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r1_ic_disp',False
avt2lc05.cmd,349,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r2_ic_disp',False
avt2lc05.cmd,353,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r3_ic_disp',False
avt2lc05.cmd,357,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t1_ic_velo',False
avt2lc05.cmd,361,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t2_ic_velo',False
avt2lc05.cmd,365,20,I202,info,Unresolved reference: '.model_1.MOTION_1.t3_ic_velo',False
avt2lc05.cmd,369,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r1_ic_velo',False
avt2lc05.cmd,373,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r2_ic_velo',False
avt2lc05.cmd,377,20,I202,info,Unresolved reference: '.model_1.MOTION_1.r3_ic_velo',False
avt2lc05.cmd,387,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.i_marker',False
avt2lc05.cmd,391,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.j_marker',False
avt2lc05.cmd,395,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.constraint',False
avt2lc05.cmd,399,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t1_type',False
avt2lc05.cmd,403,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t2_type',False
avt2lc05.cmd,407,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t3_type',False
avt2lc05.cmd,411,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r1_type',False
avt2lc05.cmd,415,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r2_type',False
avt2lc05.cmd,419,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r3_type',False
avt2lc05.cmd,423,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t1_func',False
avt2lc05.cmd,427,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t2_func',False
avt2lc05.cmd,431,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t3_func',False
avt2lc05.cmd,435,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r1_func',False
avt2lc05.cmd,439,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r2_func',False
avt2lc05.cmd,443,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r3_func',False
avt2lc05.cmd,447,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t1_ic_disp',False
avt2lc05.cmd,451,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t2_ic_disp',False
avt2lc05.cmd,455,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t3_ic_disp',False
avt2lc05.cmd,459,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r1_ic_disp',False
avt2lc05.cmd,463,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r2_ic_disp',False
avt2lc05.cmd,467,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r3_ic_disp',False
avt2lc05.cmd,471,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t1_ic_velo',False
avt2lc05.cmd,475,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t2_ic_velo',False
avt2lc05.cmd,479,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.t3_ic_velo',False
avt2lc05.cmd,483,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r1_ic_velo',False
avt2lc05.cmd,487,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r2_ic_velo',False
avt2lc05.cmd,491,20,I202,info,Unresolved reference: '.model_1.sinus_Funktion.r3_ic_velo',False
avt2lc05.cmd,507,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2m102.cmd,34,34,I202,info,Unresolved reference: 'four_views',False
avt2m103.cmd,112,33,I202,info,Unresolved reference: 'one_view',False
avt2m103.cmd,122,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,134,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,144,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,154,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,164,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,174,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,184,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,194,21,I202,info,Unresolved reference: 'test',False
avt2m103.cmd,204,21,I202,info,Unresolved reference: 'test',False
avt2m105.cmd,26,33,I202,info,Unresolved reference: 'four_views',False
avt2n101.cmd,29,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n101.cmd,51,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n101.cmd,73,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n101.cmd,75,18,I202,info,Unresolved reference: '/mod1/BADMAT',False
avt2n101.cmd,81,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n101.cmd,83,18,I202,info,Unresolved reference: '/mod1/MAT1',False
avt2n101.cmd,88,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n101.cmd,90,18,I202,info,Unresolved reference: '/mod1/MAT1',False
avt2n101.cmd,95,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n101.cmd,104,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n101.cmd,111,39,I202,info,Unresolved reference: '/MOD1/CUR2',False
avt2n101.cmd,112,14,I202,info,Unresolved reference: '/MOD1/MAT1',False
avt2n101.cmd,115,38,I202,info,Unresolved reference: '/MOD1/CUR2',False
avt2n101.cmd,118,39,I202,info,Unresolved reference: '/MOD1/CUR_X',False
avt2n101.cmd,123,24,I202,info,Unresolved reference: '/MOD1',False
avt2n101.cmd,127,38,I202,info,Unresolved reference: '/MOD1/CUR_X',True
avt2n101.cmd,132,38,I202,info,Unresolved reference: '/MOD1/CUR2',True
avt2n101.cmd,138,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n101.cmd,140,18,I202,info,Unresolved reference: '/MOD2/MAT1',False
avt2n101.cmd,147,39,I202,info,Unresolved reference: '/MOD1',False
avt2n101.cmd,155,33,I202,info,Unresolved reference: '/MOD1',False
avt2n102.cmd,61,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n102.cmd,67,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n102.cmd,73,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n102.cmd,79,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n102.cmd,86,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n102.cmd,167,23,I202,info,Unresolved reference: 'PSTATE__1',False
avt2n102.cmd,170,23,I202,info,Unresolved reference: 'PSTATE__2',False
avt2n201.cmd,27,64,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n201.cmd,28,44,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n201.cmd,32,52,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n201.cmd,34,52,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n201.cmd,50,52,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n201.cmd,54,52,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n201.cmd,75,49,I202,info,Unresolved reference: 'MOD1',False
avt2n202.cmd,86,33,I202,info,Unresolved reference: 'SPL1/x',False
avt2n202.cmd,91,33,I202,info,Unresolved reference: 'SPL1/x',False
avt2n301.cmd,29,56,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n301.cmd,34,56,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n303.cmd,46,26,I202,info,Unresolved reference: 'vva1',False
avt2n305.cmd,26,13,I202,info,Unresolved reference: 'v1',False
avt2n305.cmd,27,13,I202,info,Unresolved reference: 'v1',False
avt2n305.cmd,28,13,I202,info,Unresolved reference: 'v1',False
avt2n305.cmd,29,13,I202,info,Unresolved reference: 'v1',False
avt2n305.cmd,30,13,I202,info,Unresolved reference: 'v1',False
avt2n305.cmd,31,13,I202,info,Unresolved reference: 'v1',False
avt2n305.cmd,71,13,E001,error,Unknown command: 'geo cre cur polyspline',False
avt2n306.cmd,45,1,E001,error,Unknown command: 'shje',False
avt2n306.cmd,48,1,E001,error,Unknown command: 'shje',False
avt2n306.cmd,51,1,E001,error,Unknown command: 'shje',False
avt2n306.cmd,54,1,E001,error,Unknown command: 'shte',False
avt2n306.cmd,57,1,E001,error,Unknown command: 'shpe',False
avt2n306.cmd,59,1,E001,error,Unknown command: 'shre',False
avt2n306.cmd,63,1,E001,error,Unknown command: 'shde',False
avt2n306.cmd,66,1,E001,error,Unknown command: 'shve',False
avt2n306.cmd,69,1,E001,error,Unknown command: 'hca',False
avt2n306.cmd,74,1,E001,error,Unknown command: 'shle',False
avt2n306.cmd,77,1,E001,error,Unknown command: 'shle',False
avt2n306.cmd,80,1,E001,error,Unknown command: 'shle',False
avt2n306.cmd,83,1,E001,error,Unknown command: 'shle',False
avt2n306.cmd,86,1,E001,error,Unknown command: 'shle',False
avt2n306.cmd,89,57,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n306.cmd,90,16,I202,info,Unresolved reference: '/base_mod/cyl_prt/cyl',False
avt2n306.cmd,90,52,I202,info,Unresolved reference: '/base_mod/ground/MAR10',False
avt2n306.cmd,92,50,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n306.cmd,93,32,I202,info,Unresolved reference: '/base_mod/rp/rod_attach',False
avt2n306.cmd,96,36,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n306.cmd,97,53,I202,info,Unresolved reference: '/base_mod/rp/rod_attach',False
avt2n306.cmd,100,50,I202,info,Unresolved reference: '/base_mod/rp',False
avt2n306.cmd,101,24,I202,info,Unresolved reference: '/base_mod/rp/rod_attach',False
avt2n306.cmd,104,2,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n306.cmd,104,27,I202,info,Unresolved reference: '/base_mod/rp/rod_attach',False
avt2n307.cmd,35,1,E001,error,Unknown command: 'hex2dec',False
avt2n401.cmd,30,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n401.cmd,37,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n401.cmd,41,38,I202,info,Unresolved reference: '/MOD1/MAT1',False
avt2n401.cmd,44,46,I202,info,Unresolved reference: '/MOD1/MAT_X',False
avt2n401.cmd,51,24,I202,info,Unresolved reference: '/MOD1',False
avt2n401.cmd,54,38,I202,info,Unresolved reference: '/MOD1/MAT_Z',False
avt2n401.cmd,58,33,I202,info,Unresolved reference: '/MOD1',False
avt2n401.cmd,61,39,I202,info,Unresolved reference: '/MOD1',False
avt2n402.cmd,30,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n402.cmd,48,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n402.cmd,66,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n402.cmd,76,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n402.cmd,96,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n402.cmd,115,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n402.cmd,132,38,I202,info,Unresolved reference: '/MOD1/MAT1',False
avt2n402.cmd,134,46,I202,info,Unresolved reference: '/MOD1/MAT_X',False
avt2n402.cmd,140,46,I202,info,Unresolved reference: '/MOD1/MAT_Z',True
avt2n402.cmd,145,24,I202,info,Unresolved reference: '/MOD1',False
avt2n402.cmd,148,38,I202,info,Unresolved reference: '/MOD1/MAT_Z',False
avt2n402.cmd,152,33,I202,info,Unresolved reference: '/MOD1',False
avt2n402.cmd,155,39,I202,info,Unresolved reference: '/MOD1',False
avt2n403.cmd,30,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n403.cmd,37,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,False
avt2n403.cmd,46,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n403.cmd,55,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n403.cmd,64,4,I006,info,Manual adams_id assignment — consider letting Adams auto-assign,True
avt2n403.cmd,69,38,I202,info,Unresolved reference: '/MOD1/MAT1',False
avt2n403.cmd,72,48,I202,info,Unresolved reference: '/MOD1/MAT_X',False
avt2n403.cmd,78,48,I202,info,Unresolved reference: '/MOD1/MAT_Z',True
avt2n403.cmd,84,48,I202,info,Unresolved reference: '/MOD1/MAT_Z',True
avt2n403.cmd,89,24,I202,info,Unresolved reference: '/MOD1',False
avt2n403.cmd,92,38,I202,info,Unresolved reference: '/MOD1/MAT_Z',False
avt2n403.cmd,96,33,I202,info,Unresolved reference: '/MOD1',False
avt2n403.cmd,99,39,I202,info,Unresolved reference: '/MOD1',False
avt2n404.cmd,24,33,I202,info,Unresolved reference: 'four_views',False
